"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-02-01 ~ 2024-02-29"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"600","부산광역시 남구 용호동","954","0954","0000","더블유","123.6908","202402","03","       170,000","-","53","개인","개인","2018","분포로 145","-","중개거래","부산 남구","-"
"601","부산광역시 남구 용호동","954","0954","0000","더블유","123.6908","202402","23","       179,000","-","46","개인","개인","2018","분포로 145","-","중개거래","부산 남구","-"
"602","부산광역시 남구 용당동","564-3","0564","0003","한신문화타운","123.4900","202402","06","        35,000","-","10","개인","개인","1990","유엔평화로 152-2","-","직거래","-","-"
"603","부산광역시 남구 용당동","599-1","0599","0001","신대연코오롱하늘채","84.6588","202402","02","        33,000","-","6","개인","개인","2007","홍곡로320번길 132","-","중개거래","부산 해운대구","-"
"604","부산광역시 남구 용당동","599-1","0599","0001","신대연코오롱하늘채","84.6588","202402","13","        30,000","-","7","개인","개인","2007","홍곡로320번길 132","-","중개거래","부산 남구","-"
"605","부산광역시 남구 문현동","2","0002","0000","문현2차현대","59.6200","202402","16","        18,800","-","14","개인","개인","2000","고동골로97번길 39-12","-","중개거래","부산 남구","-"
"606","부산광역시 남구 문현동","15-17","0015","0017","정호베스트빌(15-17)","61.3000","202402","07","        41,715","-","7","개인","개인","2002","고동골로 113-8","-","중개거래","부산 남구","-"
"607","부산광역시 남구 문현동","95-3","0095","0003","문현파크","46.4400","202402","26","        11,800","-","5","개인","법인","1985","진남로 168","20240227","중개거래","부산 남구","-"
"608","부산광역시 남구 문현동","95-3","0095","0003","문현파크","46.4400","202402","27","        11,800","-","5","개인","법인","1985","진남로 168","-","중개거래","부산 남구","-"
"609","부산광역시 남구 문현동","145-31","0145","0031","한맥현대","59.9900","202402","13","        16,000","-","5","개인","개인","1996","문현로66번길 7","-","직거래","-","-"
"610","부산광역시 남구 문현동","351-7","0351","0007","세영맨션","48.6000","202402","05","        14,500","-","4","개인","개인","1985","장고개로 108","-","중개거래","부산 남구","-"
"611","부산광역시 남구 문현동","351-12","0351","0012","벽산기린","84.6800","202402","20","        27,000","-","6","개인","개인","1990","지게골로 52-15","-","중개거래","부산 남구","-"
"612","부산광역시 남구 문현동","363-1","0363","0001","시티프라자","59.6300","202402","28","        21,400","-","13","개인","개인","1999","수영로 26","-","중개거래","부산 남구","-"
"613","부산광역시 남구 문현동","363-1","0363","0001","시티프라자","50.7150","202402","22","        18,800","-","17","개인","개인","1999","수영로 26","-","중개거래","부산 남구","-"
"614","부산광역시 남구 문현동","374-1","0374","0001","문현이안","120.2800","202402","20","        50,000","-","31","개인","개인","2007","전포대로 16","-","중개거래","부산 남구","-"
"615","부산광역시 남구 문현동","390-24","0390","0024","문현동태영데시앙","84.5849","202402","26","        30,000","-","27","개인","개인","2006","전포대로 38","-","직거래","-","-"
"616","부산광역시 남구 문현동","395","0395","0000","삼성","59.9200","202402","23","        32,500","-","11","개인","개인","2001","전포대로20번길 15","-","중개거래","부산 남구","-"
"617","부산광역시 남구 문현동","395","0395","0000","삼성","59.9200","202402","06","        33,000","-","20","개인","개인","2001","전포대로20번길 15","-","중개거래","부산 남구","-"
"618","부산광역시 남구 문현동","402-70","0402","0070","한화꿈에그린","84.9250","202402","02","        42,500","-","21","개인","개인","2006","전포대로20번길 26","-","중개거래","부산 남구","-"
"619","부산광역시 남구 문현동","1232","1232","0000","문현범양레우스","84.9605","202402","05","        40,500","-","14","개인","개인","2017","황령대로90번길 55","-","중개거래","부산 부산진구","-"
"620","부산광역시 남구 문현동","1232","1232","0000","문현범양레우스","84.9605","202402","03","        30,000","-","4","개인","개인","2017","황령대로90번길 55","-","중개거래","부산 해운대구","-"
"621","부산광역시 남구 문현동","1234","1234","0000","베스티움","59.9849","202402","03","        45,000","-","11","개인","개인","2019","고동골로 29","-","중개거래","부산 남구","-"
"622","부산광역시 남구 문현동","1234","1234","0000","베스티움","59.9574","202402","15","        44,900","-","12","개인","개인","2019","고동골로 29","-","중개거래","부산 남구","-"
"623","부산광역시 남구 문현동","1234","1234","0000","베스티움","59.9849","202402","26","        45,700","-","25","개인","개인","2019","고동골로 29","-","중개거래","부산 남구","-"
"624","부산광역시 남구 문현동","1244","1244","0000","문현경동리인아파트","84.6126","202402","24","        44,000","-","4","개인","개인","2020","문현로 36-1","-","중개거래","부산 남구","-"
"625","부산광역시 남구 문현동","1244","1244","0000","문현경동리인아파트","84.6766","202402","02","        41,000","-","1","개인","개인","2020","문현로 36-1","-","중개거래","부산 남구","-"
"626","부산광역시 남구 문현동","1244","1244","0000","문현경동리인아파트","72.5806","202402","12","        40,300","-","7","개인","개인","2020","문현로 36-2","-","중개거래","부산 남구","-"
"627","부산광역시 남구 문현동","1250","1250","0000","대연양우내안애퍼스트","84.9684","202402","19","        50,000","-","11","개인","개인","2022","수영로 117","-","중개거래","부산 남구","-"
"628","부산광역시 남구 문현동","1250","1250","0000","대연양우내안애퍼스트","84.9684","202402","04","        53,300","-","7","개인","개인","2022","수영로 117","-","중개거래","부산 남구","-"
"629","부산광역시 남구 문현동","1250","1250","0000","대연양우내안애퍼스트","84.9684","202402","27","        54,300","-","20","개인","개인","2022","수영로 117","-","중개거래","부산 남구","-"
"630","부산광역시 남구 문현동","1250","1250","0000","대연양우내안애퍼스트","59.9015","202402","07","        43,000","-","7","개인","개인","2022","수영로 117","-","중개거래","부산 남구 부산 연제구","-"
"631","부산광역시 남구 문현동","1250","1250","0000","대연양우내안애퍼스트","59.8008","202402","15","        40,000","-","4","개인","개인","2022","수영로 117","-","중개거래","부산 남구","-"
"632","부산광역시 남구 우암동","67","0067","0000","동일","59.3900","202402","21","        22,500","-","6","개인","개인","1988","유엔로 1-1","-","직거래","-","-"
"633","부산광역시 남구 감만동","8-22","0008","0022","한울시너스아파트","49.4447","202402","04","        18,500","-","2","개인","개인","2016","석포로26번가길 4","-","중개거래","부산 남구","-"
"634","부산광역시 남구 감만동","73-212","0073","0212","동일스위트","59.9925","202402","16","        21,500","-","8","개인","개인","2005","우암로104번길 29","-","중개거래","부산 남구","-"
"635","부산광역시 남구 감만동","189-77","0189","0077","유창1","48.1800","202402","23","         8,100","-","2","개인","개인","1991","양지골로 152","-","중개거래","부산 남구","-"
"636","부산광역시 남구 감만동","189-78","0189","0078","유창그린2차","84.9900","202402","22","        17,700","-","6","개인","법인","2016","양지골로 134","-","중개거래","부산 남구","-"
"637","부산광역시 남구 감만동","189-78","0189","0078","유창그린2차","84.9900","202402","08","        18,500","-","11","개인","개인","2016","양지골로 134","-","중개거래","부산 남구","-"
"638","부산광역시 남구 감만동","225-2","0225","0002","감만현대1차","59.9200","202402","23","        14,800","-","19","개인","개인","1996","우암로2번길 5","-","중개거래","부산 남구","-"
"639","부산광역시 남구 감만동","225-2","0225","0002","감만현대1차","59.9200","202402","29","        14,800","-","16","개인","개인","1996","우암로2번길 5","-","중개거래","부산 남구","-"
"640","부산광역시 남구 감만동","225-2","0225","0002","감만현대1차","59.9200","202402","15","        14,800","-","5","개인","개인","1996","우암로2번길 5","-","중개거래","부산 남구","-"
"641","부산광역시 남구 감만동","627","0627","0000","감만우성스마트시티뷰","109.2907","202402","03","        53,000","-","31","개인","법인","2023","우암로104번길 20","-","중개거래","부산 남구","-"
"642","부산광역시 북구 금곡동","56-1","0056","0001","벽산삼협한솔","85.9950","202402","05","        27,000","-","3","개인","개인","1995","효열로 265","-","직거래","-","-"
"643","부산광역시 북구 금곡동","57-1","0057","0001","금곡3단지주공","59.9700","202402","02","        11,500","-","5","개인","개인","1994","효열로220번길 23","-","중개거래","부산 북구","-"
"644","부산광역시 북구 금곡동","57-1","0057","0001","금곡3단지주공","41.8500","202402","14","         6,700","-","1","개인","개인","1994","효열로220번길 23","-","중개거래","부산 기장군","-"
"645","부산광역시 북구 금곡동","97-11","0097","0011","협진태양·조성아파트","67.9700","202402","27","        13,500","-","2","개인","개인","1994","효열로162번길 39","-","직거래","-","-"
"646","부산광역시 북구 금곡동","97-11","0097","0011","협진태양·조성아파트","67.9700","202402","07","        16,300","-","18","개인","개인","1994","효열로162번길 41","-","중개거래","부산 북구","-"
"647","부산광역시 북구 금곡동","810","0810","0000","금곡9단지주공","39.4300","202402","23","         7,000","-","14","개인","개인","1996","효열로 98","-","중개거래","부산 북구","-"
"648","부산광역시 북구 금곡동","832","0832","0000","동원역삼정그린코아","84.9721","202402","19","        34,500","-","28","개인","개인","2014","효열로 135","-","중개거래","부산 북구","-"
"649","부산광역시 북구 금곡동","832","0832","0000","동원역삼정그린코아","59.7649","202402","19","        24,300","-","2","개인","개인","2014","효열로 135","-","직거래","-","-"
"650","부산광역시 북구 금곡동","832","0832","0000","동원역삼정그린코아","84.9721","202402","20","        28,000","-","12","개인","개인","2014","효열로 135","-","직거래","-","-"
"651","부산광역시 북구 금곡동","1110","1110","0000","금곡6단지주공","49.3200","202402","27","         7,900","-","14","개인","개인","1995","효열로 40","-","직거래","-","-"
